evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
158,16,8,9c1a6956365d0528f2f9003e4327574d,0.23783,0.23251,e2,50,44,29.06247912410027
159,16,9,b250d76875971747200f21b7b19769e4,0.23828,0.23251,e1,61,44,29.030599315882462
160,16,10,b9121f5179f8155b72f52ebb7ab2575b,0.2384,0.23251,m2,65,44,29.113154539109594
161,17,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,45,29.606810445268785
162,17,2,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,45,29.847231880581884
163,17,3,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,45,30.08775926187839
164,17,4,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,45,30.16920760519299
165,17,5,6053da9562439ededef630328e14009e,0.23702,0.22934,e1,33,45,30.409648020863276
166,17,6,2767807a8c3606c03a9eba4f56bc6f57,0.2372,0.22934,cu,12,45,30.55373199122387
167,17,7,9399f5bfe21ff32ce9771ad0885bcd8b,0.23766,0.22934,t2,48,45,30.363110395255895
168,17,8,73e937563390d893c4bf03abf15fcb0d,0.23769,0.22934,e2,39,45,30.602883169218497
169,17,9,9c1a6956365d0528f2f9003e4327574d,0.23783,0.22934,e2,50,45,30.404813311015225
170,17,10,b250d76875971747200f21b7b19769e4,0.23828,0.22934,e1,61,45,30.35193516400814
171,18,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,45,30.59063981277307
172,18,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,46,31.078946562271152
173,18,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,46,31.223777211943005
174,18,4,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,46,31.368648528371278
175,18,5,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,46,31.407049730394174
176,18,6,3094405e17dfebc59a16a7b2574c3da6,0.23663,0.22934,e1,14,47,31.89631118051882
177,18,7,6053da9562439ededef630328e14009e,0.23702,0.22934,e1,33,47,32.041034500221244
178,18,8,2767807a8c3606c03a9eba4f56bc6f57,0.2372,0.22934,cu,12,47,32.124415526759044
179,18,9,c3c3cfaabb3e4e954cf59dc653a8b978,0.23765,0.22934,e2,71,48,32.61537440684266
180,18,10,9399f5bfe21ff32ce9771ad0885bcd8b,0.23766,0.22934,t2,48,48,32.41705912798061
181,19,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,48,32.56200567585003
182,19,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,48,32.80115726869244
183,19,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,48,32.88495988487616
184,19,4,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,48,32.9690413411971
185,19,5,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,48,32.97237619584003
186,19,6,3094405e17dfebc59a16a7b2574c3da6,0.23663,0.22934,e1,14,48,33.21097132221136
187,19,7,e1d605fd1d2b62e6d3b2ae917e4c792a,0.23679,0.22934,e2,79,49,33.69857040499758
188,19,8,6053da9562439ededef630328e14009e,0.23702,0.22934,e1,33,49,33.78237984756094
189,19,9,2767807a8c3606c03a9eba4f56bc6f57,0.2372,0.22934,cu,12,49,33.82121531089778
190,19,10,c3c3cfaabb3e4e954cf59dc653a8b978,0.23765,0.22934,e2,71,49,34.06005013224404
191,20,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,49,34.144356685418565
192,20,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,49,34.289555201565754
193,20,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,49,34.32924070298659
194,20,4,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,49,34.369480229165106
195,20,5,265bb2d5a653322d8078621dff93291c,0.23654,0.22934,e2,11,50,34.854620002018066
196,20,6,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,50,34.82858823463067
