evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
87,9,7,579fcfdb23a35e28336af6eff8b1d61f,0.09216,0.09082,m2,16,23,17.370992254353954
88,9,8,ff0fce54133e01f971edc066474b75de,0.09222,0.09082,m2,51,23,17.26812673033067
89,9,9,408bf5d4597016947602de4884cd398d,0.09242,0.09082,e1,13,23,17.170353815925004
90,9,10,6e65cebbfe4b23ef4eeb4451b1417cf5,0.09252,0.09082,m1,25,23,17.128477805212125
91,10,1,2f33904cf15ce2991f0d14ccec673216,0.09082,0.09082,m2,8,23,17.089707506363787
92,10,2,d663f4daf5edfeb90df043139cceff05,0.09084,0.09082,e2,40,23,17.053901892963875
93,10,3,de43037738a79604b722fe5c3624eadc,0.09154,0.09082,m1,43,23,17.05160206238102
94,10,4,3728cd9976afb3bb44063750317d0043,0.09159,0.09082,e2,10,23,17.08786622506647
95,10,5,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.09082,e1,35,23,16.99090284676849
96,10,6,13b492ba7b1f7952e4dddbb862284c22,0.09197,0.09082,m1,5,23,16.898345515600546
97,10,7,579fcfdb23a35e28336af6eff8b1d61f,0.09216,0.09082,m2,16,23,16.875975878300782
98,10,8,ff0fce54133e01f971edc066474b75de,0.09222,0.09082,m2,51,23,16.790629018404466
99,10,9,408bf5d4597016947602de4884cd398d,0.09242,0.09082,e1,13,23,16.709147163447064
100,10,10,6e65cebbfe4b23ef4eeb4451b1417cf5,0.09252,0.09082,m1,25,23,16.670766261873794
101,11,1,2f33904cf15ce2991f0d14ccec673216,0.09082,0.09082,m2,8,23,16.634877902534473
102,11,2,d663f4daf5edfeb90df043139cceff05,0.09084,0.09082,e2,40,23,16.601379659186485
103,11,3,090dbc4bf062393c3900547b177cc7f8,0.09096,0.09082,m1,1,24,17.062243951432144
104,11,4,de43037738a79604b722fe5c3624eadc,0.09154,0.09082,m1,43,24,17.05107273096053
105,11,5,3728cd9976afb3bb44063750317d0043,0.09159,0.09082,e2,10,24,17.06888056404396
106,11,6,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.09082,e1,35,24,16.98382177804085
107,11,7,13b492ba7b1f7952e4dddbb862284c22,0.09197,0.09082,m1,5,24,16.902255141417346
108,11,8,579fcfdb23a35e28336af6eff8b1d61f,0.09216,0.09082,m2,16,24,16.87658930767486
109,11,9,ff0fce54133e01f971edc066474b75de,0.09222,0.09082,m2,51,24,16.800864930068638
110,11,10,408bf5d4597016947602de4884cd398d,0.09242,0.09082,e1,13,24,16.728243073636627
111,12,1,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.08986,e2,31,25,17.169176852764338
112,12,2,2f33904cf15ce2991f0d14ccec673216,0.09082,0.08986,m2,8,25,17.12805336714915
113,12,3,d663f4daf5edfeb90df043139cceff05,0.09084,0.08986,e2,40,25,17.089103872731265
114,12,4,090dbc4bf062393c3900547b177cc7f8,0.09096,0.08986,m1,1,25,17.316519343120557
115,12,5,de43037738a79604b722fe5c3624eadc,0.09154,0.08986,m1,43,25,17.297669576417533
116,12,6,3728cd9976afb3bb44063750317d0043,0.09159,0.08986,e2,10,25,17.301827689198536
117,12,7,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.08986,e1,35,25,17.222899617644455
118,12,8,13b492ba7b1f7952e4dddbb862284c22,0.09197,0.08986,m1,5,25,17.146902232882493
119,12,9,579fcfdb23a35e28336af6eff8b1d61f,0.09216,0.08986,m2,16,25,17.117188018339952
120,12,10,ff0fce54133e01f971edc066474b75de,0.09222,0.08986,m2,51,25,17.046185037301996
121,13,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,26,17.467707123111712
122,13,2,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,26,17.691521874014246
123,13,3,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,26,17.646156505708188
124,13,4,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,26,17.60279047191171
125,13,5,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,26,17.750808491265303
126,13,6,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,27,18.172152968361736
127,13,7,de43037738a79604b722fe5c3624eadc,0.09154,0.0857,m1,43,27,18.143680856644565
128,13,8,3728cd9976afb3bb44063750317d0043,0.09159,0.0857,e2,10,27,18.13455888809406
129,13,9,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.0857,e1,35,27,18.054976416345372
130,13,10,13b492ba7b1f7952e4dddbb862284c22,0.09197,0.0857,m1,5,27,17.978031537039097
131,14,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,27,18.198390982711043
132,14,2,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,27,18.34624767354888
133,14,3,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,28,18.76155243844166
134,14,4,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,28,18.707207727574687
135,14,5,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,28,18.65485326547214
136,14,6,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,28,18.755740928123775
137,14,7,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,28,18.975866297504698
138,14,8,de43037738a79604b722fe5c3624eadc,0.09154,0.0857,m1,43,28,18.9387242975911
139,14,9,3728cd9976afb3bb44063750317d0043,0.09159,0.0857,e2,10,28,18.918321062537867
140,14,10,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.0857,e1,35,28,18.836806610710493
141,15,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,28,18.98431495870847
142,15,2,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,28,19.086105361433084
143,15,3,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,28,19.304106397407253
144,15,4,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,28,19.2457440264708
145,15,5,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,28,19.189278482186626
146,15,6,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,28,19.258248306011186
147,15,7,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,28,19.405477686021097
148,15,8,de43037738a79604b722fe5c3624eadc,0.09154,0.0857,m1,43,28,19.36320854583474
149,15,9,3728cd9976afb3bb44063750317d0043,0.09159,0.0857,e2,10,28,19.335467383459807
150,15,10,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.0857,e1,35,28,19.254608818416777
151,16,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,28,19.357771419111288
152,16,2,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,28,19.428643015956176
153,16,3,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,28,19.575337042541012
154,16,4,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,28,19.516187864991306
155,16,5,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,28,19.458792374085427
